time,term_id,address,lat,long,num_bikes,num_empty_docks,obj_id,term_num,installed,locked,install_date,removal_date,temp_install
2019-03-30 14:49:00,3,Crystal Dr & 20th St S,38.856425,-77.049232,1,14,249314470,31002,YES,NO,,,NO
2019-03-30 14:49:00,4,Crystal Dr & 15th St S,38.86017,-77.049593,0,8,249314471,31003,YES,NO,,,NO
2019-03-30 14:49:00,5,Aurora Hills Cmty Ctr / 18th St & S Hayes St,38.857866,-77.05949,1,10,249314472,31004,YES,NO,,,NO
2019-03-30 14:49:00,6,Pentagon City Metro / 12th St & S Hayes St,38.862303,-77.059936,2,15,249314473,31005,YES,NO,,,NO
2019-03-30 14:49:00,7,Army Navy Dr & S Joyce St,38.8637,-77.0633,3,11,249314474,31006,YES,NO,,,NO
2019-03-30 14:49:00,8,Crystal City Metro / 18th St & S Bell St,38.857405,-77.051132,0,18,249314475,31007,YES,NO,,,NO
2019-03-30 14:49:00,10,Crystal Dr & 27th St S,38.848465999999995,-77.051514,0,11,249314476,31009,YES,NO,,,NO
2019-03-30 14:49:00,11,S Glebe Rd & Potomac Ave,38.842600000000004,-77.0502,1,10,249314477,31010,YES,NO,,,NO
2019-03-30 14:49:00,12,Crystal Dr & 23rd St S,38.853300000000004,-77.0498,0,15,249314478,31011,YES,NO,,,NO
2019-03-30 14:49:00,13,Clark St & 26th St S,38.850688,-77.05152,0,10,249314479,31012,YES,NO,,,NO
2019-03-30 14:49:00,14,19th St & Pennsylvania Ave NW,38.9003,-77.0429,0,12,249314480,31100,YES,NO,,,NO
2019-03-30 14:49:00,15,14th & V St NW,38.9176,-77.0321,1,25,249314481,31101,YES,NO,,,NO
2019-03-30 14:49:00,16,11th & Kenyon St NW,38.929463999999996,-77.027822,0,27,249314482,31102,YES,NO,,,NO
2019-03-30 14:49:00,17,16th & Harvard St NW,38.926088,-77.036536,0,32,249314483,31103,YES,NO,,,NO
2019-03-30 14:49:00,18,Adams Mill & Columbia Rd NW,38.922925,-77.042581,0,15,249314484,31104,YES,NO,,,NO
2019-03-30 14:49:00,19,14th & Harvard St NW,38.9268,-77.0322,1,18,249314485,31105,YES,NO,,,NO
2019-03-30 14:49:00,20,Calvert & Biltmore St NW,38.923203,-77.047637,0,19,249314486,31106,YES,NO,,,NO
2019-03-30 14:49:00,21,Lamont & Mt Pleasant NW,38.9319,-77.03880000000001,2,17,249314487,31107,YES,NO,,,NO
2019-03-30 14:49:00,22,4th & M St SW,38.8767,-77.01780000000001,3,18,249314488,31108,YES,NO,,,NO
2019-03-30 14:49:00,23,15th & P St NW,38.90985,-77.034438,2,16,249314489,31201,YES,NO,,,NO
2019-03-30 14:49:00,24,14th & R St NW,38.912939,-77.032085,7,10,249314490,31202,YES,NO,,,NO
2019-03-30 14:49:00,25,14th & Rhode Island Ave NW,38.9086,-77.0323,3,20,249314491,31203,YES,NO,,,NO
2019-03-30 14:49:00,26,20th & E St NW,38.896300000000004,-77.045,1,11,249314492,31204,YES,NO,,,NO
2019-03-30 14:49:00,27,21st & I St NW,38.900800000000004,-77.047,20,14,249314493,31205,YES,NO,,,NO
2019-03-30 14:49:00,28,Georgia & New Hampshire Ave NW,38.936043,-77.024649,0,13,249314494,31400,YES,NO,,,NO
2019-03-30 14:49:00,29,14th St & Spring Rd NW,38.9375,-77.03280000000001,1,18,249314495,31401,YES,NO,,,NO
2019-03-30 14:49:00,30,John McCormack Dr & Michigan Ave NE,38.9346,-76.9955,5,6,249314496,31502,YES,NO,,,NO
2019-03-30 14:49:00,31,5th & K St NW,38.90304,-77.019027,3,15,249314497,31600,YES,NO,,,NO
2019-03-30 14:49:00,32,19th & East Capitol St SE,38.8896,-76.9769,0,13,249314498,31601,YES,NO,,,NO
2019-03-30 14:49:00,33,Park Rd & Holmead Pl NW,38.930800000000005,-77.03150000000001,0,17,249314499,31602,YES,NO,,,NO
2019-03-30 14:49:00,34,Good Hope & Naylor Rd SE,38.860226999999995,-76.966572,3,8,249314500,31700,YES,NO,,,NO
2019-03-30 14:49:00,35,Connecticut Ave & Newark St NW / Cleveland Park,38.934267,-77.057979,0,10,249314501,31305,YES,NO,,,NO
2019-03-30 14:49:00,36,Randle Circle & Minnesota Ave SE,38.878,-76.9607,3,8,249314502,31702,YES,NO,,,NO
2019-03-30 14:49:00,37,Minnesota Ave Metro/DOES,38.897062999999996,-76.947446,4,11,249314503,31703,YES,NO,,,NO
2019-03-30 14:49:00,38,Nannie Helen Burroughs & Minnesota Ave NE,38.901385,-76.94187699999999,8,3,249314504,31704,YES,NO,,,NO
2019-03-30 14:49:00,39,Anacostia Metro,38.862669,-76.994637,7,4,249314505,31801,YES,NO,,,NO
2019-03-30 14:49:00,40,Good Hope Rd & MLK Ave SE,38.867373,-76.988039,7,3,249314506,31802,YES,NO,,,NO
2019-03-30 14:49:00,41,19th & E Street NW,38.8952,-77.0436,6,5,249314507,31206,YES,NO,,,NO
2019-03-30 14:49:00,42,4th & W St NE,38.919077,-77.000648,1,12,249314508,31500,YES,NO,,,NO
2019-03-30 14:49:00,43,10th & U St NW,38.9172,-77.02590000000001,2,11,249314509,31111,YES,NO,,,NO
2019-03-30 14:49:00,44,Georgia Ave and Fairmont St NW,38.9249,-77.0222,0,8,249314510,31207,YES,NO,,,NO
2019-03-30 14:49:00,45,1st & N St  SE,38.874300000000005,-77.0057,34,4,249314511,31209,YES,NO,,,NO
2019-03-30 14:49:00,46,20th St & Florida Ave NW,38.915400000000005,-77.0446,0,11,249314512,31110,YES,NO,,,NO
2019-03-30 14:49:00,47,7th & T St NW,38.9155,-77.0222,13,0,249314513,31109,YES,NO,,,NO
2019-03-30 14:49:00,48,Eads St & 22nd St S,38.854381,-77.053412,0,15,249314514,31013,YES,NO,,,NO
2019-03-30 14:49:00,49,M St & New Jersey Ave SE,38.8763,-77.00370000000001,5,10,249314515,31208,YES,NO,,,NO
2019-03-30 14:49:00,51,Massachusetts Ave & Dupont Circle NW,38.9101,-77.04440000000001,7,32,249314516,31200,YES,NO,,,NO
2019-03-30 14:49:00,52,1st & M St NE,38.9057,-77.0056,2,13,249314517,31603,YES,NO,,,NO
2019-03-30 14:49:00,53,21st & M St NW,38.905339999999995,-77.046774,4,13,249314518,31212,YES,NO,,,NO
2019-03-30 14:49:00,54,17th & K St NW,38.90276,-77.03863,2,17,249314519,31213,YES,NO,,,NO
2019-03-30 14:49:00,55,3rd & H St NW,38.899408,-77.015289,0,15,249314520,31604,YES,NO,,,NO
2019-03-30 14:49:00,56,3rd & D St SE,38.8851,-77.0023,6,4,249314521,31605,YES,NO,,,NO
2019-03-30 14:49:00,57,Potomac & Pennsylvania Ave SE,38.880300000000005,-76.9862,2,11,249314522,31606,YES,NO,,,NO
2019-03-30 14:49:00,58,13th & E St SE,38.882915,-76.98790699999999,0,15,249314523,31607,YES,NO,,,NO
2019-03-30 14:49:00,59,17th & Corcoran St NW,38.9121,-77.0387,1,15,249314524,31214,YES,NO,,,NO
2019-03-30 14:49:00,60,Van Ness Metro / UDC,38.944551,-77.063896,1,14,249314525,31300,YES,NO,,,NO
2019-03-30 14:49:00,61,Florida Ave & R St NW,38.912600000000005,-77.01350000000001,0,13,249314526,31503,YES,NO,,,NO
2019-03-30 14:49:00,62,8th & Eye St SE / Barracks Row,38.879200000000004,-76.9953,4,5,249314527,31608,YES,NO,,,NO
2019-03-30 14:49:00,63,Ward Circle / American University,38.938736,-77.087171,2,13,249314528,31301,YES,NO,,,NO
2019-03-30 14:49:00,64,Wisconsin Ave & Newark St NW,38.934881,-77.072755,0,16,249314529,31302,YES,NO,,,NO
2019-03-30 14:49:00,65,14th St Heights / 14th & Crittenden St NW,38.947773999999995,-77.03281799999999,5,6,249314530,31402,YES,NO,,,NO
2019-03-30 14:49:00,66,Anacostia Library,38.865784,-76.97840000000001,7,4,249314531,31804,YES,NO,,,NO
2019-03-30 14:49:00,67,Pennsylvania & Minnesota Ave SE,38.873056999999996,-76.971015,9,0,249314532,31805,YES,NO,,,NO
2019-03-30 14:49:00,68,Eastern Market / 7th & North Carolina Ave SE,38.886952,-76.99680599999999,3,10,249314533,31610,YES,NO,,,NO
2019-03-30 14:49:00,69,14th St & New York Ave NW,38.899632,-77.031686,10,11,249314534,31216,YES,NO,,,NO
2019-03-30 14:49:00,70,Benning Branch Library,38.894,-76.947974,6,5,249314535,31705,YES,NO,,,NO
2019-03-30 14:49:00,71,USDA / 12th & C St SW,38.886277,-77.02824199999999,37,0,249314536,31217,YES,NO,,,NO
2019-03-30 14:49:00,72,Georgetown Harbor / 30th St NW,38.902221,-77.059219,17,0,249314537,31215,YES,NO,,,NO
